data/time,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
2019.11.07,48.66,25.08,32.76,32.136,30.972,26.628,30.672,28.044,32.232,28.332,28.476,28.92,24.912,30.732,24.888,27.984,22.704,22.308,25.356,24.648,33.924,34.644,33.576,35.856,41.112,59.016,57.588,57.78,74.364,56.436,39.996,43.872,51.696,39.672,50.58,40.212,32.064,40.116,35.196,37.356,37.008,32.124,42.228,38.244,44.64,43.68,61.56,64.392,59.544,63.324,55.236,52.776,58.248,43.452,39.3,48.588,52.2,47.628,42.912,34.8,54.96,42.996,50.76,55.776,54.708,48.972,66.684,50.076,52.86,54.768,87.636,93.396,84.06,71.976,66.684,61.788,73.488,79.8,93.084,81.972,81.516,84.624,60.324,56.328,98.064,83.052,74.076,78.708,67.932,62.388,54.696,58.74,69.984,59.952,59.664,44.544
2019.11.08,34.008,34.548,28.26,27.252,27.396,26.112,26.82,27.816,23.556,26.952,22.572,27.324,29.688,26.544,26.1,40.14,29.136,32.508,30.744,27.804,32.484,34.056,29.532,32.676,40.56,51.072,62.352,70.704,48.672,45.276,53.436,54.3,41.328,49.968,46.74,42.948,38.676,42.912,46.068,39.192,34.224,38.532,34.344,44.628,43.512,47.904,50.388,54.24,60.456,61.74,60.492,44.496,46.008,43.992,53.316,58.488,37.644,39.792,52.608,51.54,53.484,59.184,44.508,55.608,52.596,56.232,57.504,66.516,57.9,73.98,63.756,74.712,83.364,72.288,87.432,77.508,78.888,96.948,79.848,78.36,81.384,92.088,80.172,82.032,75.024,80.976,79.524,74.592,99.756,75.432,74.124,69.564,58.236,64.26,55.476,52.068
2019.11.09,40.008,34.98,31.104,33.432,31.968,28.956,32.112,30.864,29.22,25.32,34.764,30.288,28.392,24.396,32.364,33.036,29.316,29.436,32.076,30.636,31.596,26.484,25.488,37.188,41.148,49.716,69.852,48.192,61.524,37.056,44.556,58.464,47.736,43.26,41.148,39.276,42.588,48.576,52.728,48.924,56.844,45.612,51.492,49.872,45.672,52.536,53.592,53.628,57.192,64.68,57.18,54.972,42.6,49.788,52.524,62.796,47.16,52.824,53.232,48.084,55.728,66.684,51.492,60.408,62.7,65.904,73.728,61.272,59.508,61.524,63.744,66.228,91.56,79.992,75.132,80.76,80.952,71.688,85.308,72.96,66.372,87.636,84.54,78.756,80.88,78.756,101.424,96.876,73.8,85.476,59.82,66.324,58.548,72.912,57.756,45.78
2019.11.10,48.324,42.336,40.104,37.92,38.76,35.436,34.788,31.14,36.624,31.08,30.048,33.12,33.912,33.612,27.852,28.584,27.324,26.736,23.148,24.396,26.52,34.128,34.896,33.468,40.308,44.232,54,58.956,67.704,45.192,52.62,43.596,46.476,56.28,37.896,57.936,45.852,60.996,42.216,50.592,48.264,43.32,43.656,56.556,56.004,53.868,49.704,58.812,57.828,67.788,54.912,56.232,57.588,46.524,54.228,56.052,73.44,52.56,58.344,55.2,56.448,46.872,61.464,61.56,46.548,53.292,59.7,67.812,56.172,64.068,78.42,102.948,84.744,74.508,86.268,71.976,84.216,74.052,74.436,74.46,101.196,65.184,68.196,75.264,77.112,78.588,83.052,85.116,82.2,88.092,84.396,86.664,78.516,74.688,71.604,65.544
2019.11.11,51.864,47.16,41.34,42.984,37.668,35.316,38.916,35.616,30.804,30.528,31.152,31.5,43.812,40.584,36.3,33.228,33.012,35.4,32.196,34.812,32.868,44.364,55.632,38.952,42.132,61.08,72.588,77.784,73.644,35.844,41.82,66.252,46.464,36.852,48.504,33.84,39.24,43.488,43.668,33.48,44.172,38.856,51.396,42.048,53.34,57.444,38.964,54.288,49.152,64.932,57.984,61.548,44.256,49.368,48.528,53.04,47.916,60.804,67.512,50.784,38.304,49.476,58.524,48.528,59.424,83.508,49.296,56.976,53.028,76.344,70.5,65.856,73.548,82.584,83.028,70.68,76.032,76.152,81.312,84.132,80.712,105.288,68.772,78.564,68.88,83.172,94.788,64.572,77.256,76.62,79.8,75.492,70.956,70.464,69.888,67.26
2019.11.12,57.756,74.868,44.328,38.016,37.068,34.512,26.424,28.464,23.952,26.244,23.316,26.052,23.772,31.068,22.476,28.152,23.364,40.932,27.84,28.08,31.092,37.74,43.524,42.252,42.12,63.108,59.52,58.944,55.716,44.88,45.42,51.9,39.6,40.44,46.836,49.248,38.292,40.836,67.512,39.396,36.696,38.772,44.004,48.168,43.14,40.2,41.424,55.56,55.32,39.396,58.884,50.532,52.932,56.016,33.924,62.136,64.356,35.22,50.34,53.58,58.032,45.72,64.788,53.844,58.8,59.964,68.568,60.492,74.676,64.38,99.468,69.816,90.744,81.432,79.032,76.296,62.964,80.496,77.82,77.316,72.888,78.3,68.652,92.4,86.172,74.22,72.084,74.784,66.66,73.128,55.716,62.076,73.32,52.824,49.344,54.492
2019.11.13,54.804,49.116,52.524,37.176,53.148,32.136,33.648,40.044,37.56,30.984,26.016,24.768,22.452,22.644,21.84,28.488,25.116,25.224,23.784,25.56,34.632,48.564,37.488,39.756,42.624,41.52,71.208,70.452,58.872,60.252,68.64,46.668,42.252,45.624,47.244,41.856,45.936,41.748,39.396,47.688,45.084,38.76,44.052,48.564,45.108,47.592,44.64,47.448,41.316,53.172,49.212,51.372,56.46,44.988,45.768,35.256,48.084,53.784,44.808,46.26,64.716,48.804,53.688,58.488,53.568,62.376,68.796,63.564,57.9,57.864,77.712,72.78,79.908,95.868,99.72,86.832,77.808,75.468,80.676,114.504,100.74,106.476,85.38,103.356,106.176,107.568,109.344,108.12,108.444,95.964,92.436,102.828,121.332,93.756,79.428,86.316
2019.11.14,80.496,72.864,55.464,57.588,54.768,59.016,50.208,44.676,51.684,45.492,50.976,41.592,45.132,55.428,44.316,55.392,56.808,57.24,42.66,41.472,57.96,70.032,47.64,52.248,79.488,92.196,89.316,75.528,89.184,66.948,70.404,65.244,56.832,44.028,59.22,73.884,67.032,70.596,56.808,47.892,55.404,50.448,57.048,54.12,41.94,38.184,40.488,61.74,68.016,67.008,59.088,56.52,59.268,40.104,63.42,60.156,42.024,64.44,57.024,60.3,75.48,84.048,89.712,61.116,69.588,68.652,79.788,90.324,88.272,99.768,94.692,109.2,112.404,125.952,90.816,96.984,109.416,94.044,114.708,105.864,105.984,111.168,102.42,100.152,96.804,104.484,111.564,117.66,81.18,118.476,94.848,80.148,62.052,73.404,67.956,51.132
2019.11.15,47.064,39.528,39.924,44.088,45.684,41.136,44.892,41.28,29.748,31.62,34.356,35.304,29.904,28.392,27.048,29.268,44.232,43.656,28.788,31.968,27.732,27.516,46.62,52.32,47.652,59.46,86.616,58.044,75.372,59.616,61.308,56.964,48.936,45.564,49.14,48.264,51.78,76.068,53.436,38.808,34.212,39.672,43.248,46.872,51.624,45.144,58.368,68.52,48.912,46.248,48.384,77.292,78.516,79.824,71.94,54.18,79.872,70.62,79.26,78.06,76.176,60.996,60.204,82.524,69.912,54.36,57.06,69.324,81.54,76.548,75.396,78.288,98.124,90.276,69.12,81.828,80.988,97.104,97.212,67.596,74.748,71.436,76.488,86.88,83.988,100.788,116.472,85.272,82.356,90.936,72.048,83.076,62.964,55.92,49.032,60.648
2019.11.16,49.956,60.06,54,54.444,48.492,31.536,27.408,28.5,37.644,32.304,32.76,35.544,31.968,33.984,36.924,31.824,29.928,36.66,36.252,30.228,28.176,34.212,38.424,38.076,48.3,40.56,66.216,86.424,58.44,52.032,46.932,44.376,45.096,37.5,47.388,38.556,55.968,63.948,50.712,63.408,58.308,54.192,54.792,61.668,63.54,50.832,61.368,52.776,67.848,55.728,85.692,71.4,77.076,69.096,62.124,91.392,58.056,66.276,66.48,65.916,61.62,58.164,55.344,60.18,52.02,53.424,60.96,50.7,70.752,73.824,72.06,62.136,83.016,78.18,89.472,87.984,89.964,88.2,92.544,79.464,77.388,93.288,92.64,77.256,80.976,73.596,77.196,85.272,72.708,61.632,74.184,73.896,54.552,52.524,68.868,54.024
2019.11.17,48.732,38.808,37.392,31.908,35.16,29.688,30.072,32.88,35.484,46.116,40.236,28.056,26.064,24.228,28.896,27.888,23.556,24.768,26.796,26.748,32.64,44.868,37.26,45.744,42.78,48.612,51.444,61.356,63.3,47.016,47.64,43.968,43.716,47.52,36.168,45.576,69.42,77.868,70.164,49.176,66.516,67.764,67.728,66.048,80.916,63.072,80.88,68.1,54.36,64.032,68.748,77.832,60.54,51.828,51.324,69.072,66.468,59.496,55.476,49.764,71.28,50.64,56.172,62.568,73.872,78.312,84.216,83.568,82.116,79.968,58.632,79.092,82.704,88.116,79.5,79.008,84.948,95.988,82.8,86.22,91.488,78.24,79.5,85.536,90.432,68.616,65.412,70.164,75.504,77.352,61.992,76.572,73.296,53.46,61.716,73.044
2019.11.18,64.548,70.356,60.96,62.1,65.58,44.16,41.88,39.876,31.38,34.548,32.664,34.356,42.408,33.672,36.708,38.484,38.148,41.592,36.324,32.82,40.116,64.836,61.596,45.348,47.172,75.852,100.152,76.68,78.492,85.932,73.584,74.484,56.436,59.544,68.832,51.9,62.292,55.848,50.328,55.932,44.208,51.468,49.848,46.944,46.224,66.12,71.652,66.708,75.288,80.448,77.052,75.612,63.516,68.172,72.048,70.332,76.656,70.224,56.856,76.8,81.576,78.816,69.732,73.848,82.308,89.352,86.94,87.156,93.576,95.748,98.016,87.348,114.12,122.448,105.468,112.44,112.296,126.72,117.48,114.768,94.836,116.616,104.184,119.964,119.88,107.076,107.76,89.268,77.592,106.14,92.016,87.792,81.732,86.424,74.1,60.084
2019.11.19,58.272,52.596,49.092,51.612,50.256,43.548,54.228,41.844,53.592,55.932,55.476,54.096,55.308,59.784,51.924,53.772,51.168,57.66,51.72,56.832,58.368,63.288,68.004,61.584,67.44,83.82,76.26,107.556,90.06,76.824,70.092,60.192,61.752,78.648,67.524,47.124,51.264,44.616,71.748,55.368,49.248,54.468,62.772,56.232,68.304,57.864,59.916,55.92,53.976,59.196,59.556,69.264,68.316,59.328,78.696,67.248,58.68,65.724,61.872,73.548,58.908,83.7,64.248,63.468,94.308,57.852,59.328,76.068,83.088,115.464,91.044,114.504,97.908,104.292,124.692,110.016,116.208,106.92,119.4,122.064,106.584,104.22,126.144,107.1,124.356,129.852,128.52,97.032,82.956,99.084,95.28,96.264,90.996,93.048,75.708,75.156
2019.11.20,70.968,74.496,66.804,65.076,66.876,65.436,62.292,61.428,39.816,43.08,45.384,52.068,49.032,32.076,57.576,42.984,39.732,32.772,35.88,34.164,32.508,44.268,35.988,42.876,52.248,70.884,93.384,75.264,66.096,69.804,81.9,76.956,51.84,60.576,56.952,44.604,50.16,61.56,67.5,61.848,63.6,66.024,69.972,82.38,78.312,73.788,82.404,102.612,89.256,81.936,89.484,74.568,83.82,62.964,57.792,62.784,64.32,66.432,72.12,64.776,68.82,66.024,56.592,62.28,76.848,91.896,82.68,70.644,83.04,88.488,115.896,107.412,104.076,98.064,115.608,114.552,104.628,107.832,104.784,100.704,93.744,104.988,101.052,107.616,133.272,110.88,100.668,110.064,111.684,100.908,91.464,86.964,83.256,65.352,56.184,54.3
2019.11.21,50.16,62.112,72.432,50.148,43.164,47.364,54.3,37.224,39,39.672,30.168,32.112,34.284,32.28,31.584,31.476,35.424,31.74,32.592,36.708,31.68,42.444,42.408,52.92,47.58,58.032,99.324,68.892,81.78,71.1,84.54,63.228,69.66,55.488,61.668,58.572,42.612,39.54,42.9,69.408,68.424,67.152,72.54,74.184,79.692,79.428,82.272,95.04,82.824,102.84,90.192,78.348,83.928,89.952,77.724,68.412,63.276,62.892,65.484,57.42,60.468,68.88,56.604,58.476,55.98,75.252,78.864,70.44,91.704,78.792,106.32,105.816,119.496,108.576,84.204,103.584,91.824,113.208,101.424,87.312,97.668,108.9,98.58,107.904,83.232,100.02,93.708,118.788,99.564,89.364,88.548,79.788,67.128,65.352,48.264,57.6
2019.11.22,41.592,39.312,48.168,40.968,34.776,45.684,35.664,37.32,32.304,33.276,24.912,27.78,23.976,39.816,28.428,33.72,26.1,34.752,25.992,32.712,31.956,42.504,49.692,47.58,60.36,47.136,76.812,78.576,65.124,67.164,74.916,63.444,67.188,53.1,51.564,64.176,54.348,57.624,52.656,49.464,50.268,47.004,45.816,45.396,46.644,74.088,68.7,66.444,63.312,71.376,71.328,64.032,63.864,64.728,53.508,57.972,67.02,60.06,92.556,95.22,69.468,89.376,86.784,88.788,87.396,75.84,89.616,81.636,83.232,104.388,105.336,93.12,88.956,81.48,94.872,75.156,92.16,86.208,87.9,72.408,86.136,76.296,92.628,91.32,86.604,80.808,99.144,87.78,88.344,91.224,97.932,84.288,90.636,69.84,68.064,46.2
2019.11.23,51.756,61.212,48.852,45.024,44.016,43.776,47.556,40.656,37.788,40.596,48.948,50.364,34.872,42.42,33.312,33.672,37.248,33.444,44.148,35.604,43.788,33.048,39.996,48.756,51.156,60.228,75.144,54.012,55.86,72,46.752,52.824,44.868,47.76,54.972,46.296,62.232,44.94,40.176,40.248,48.72,54.048,82.908,82.008,77.436,91.056,85.956,83.916,85.308,94.464,71.088,67.236,69.768,61.212,60.588,58.056,76.38,61.284,55.212,74.52,56.664,66.804,48.528,69.672,80.376,75.648,50.328,73.428,87.732,82.74,78.78,75.18,87.936,91.944,74.124,71.484,85.62,77.508,93.36,73.02,84.312,77.04,92.424,85.572,86.544,93.132,85.572,86.652,70.152,52.992,74.412,78.276,69.78,67.548,59.34,67.08
2019.11.24,54.168,44.088,51.252,42.336,37.212,28.332,27.432,35.964,34.488,34.092,36,36.924,39.468,37.296,35.832,35.052,39.06,36.384,36.936,47.712,42.624,37.092,50.856,47.388,41.688,46.152,47.412,52.368,41.22,50.124,48.744,50.976,46.572,54.324,46.008,68.952,46.692,51.612,56.988,56.508,71.868,75.18,77.964,84.228,87.528,81.012,66.696,59.424,59.988,54.444,72.96,57.324,70.272,74.484,47.112,65.268,70.896,71.868,67.428,62.244,77.484,82.956,85.164,69.672,86.664,88.776,82.692,84.528,79.296,71.508,87.312,100.092,106.212,104.976,106.716,111.72,122.76,102.228,110.388,104.52,94.788,109.32,79.524,83.556,88.104,65.556,77.592,101.016,88.212,75.132,81.828,76.92,56.592,68.664,66.6,80.268
2019.11.25,50.22,52.044,44.436,36.216,38.748,30.312,34.548,37.776,37.848,36.204,33.06,27.672,34.164,40.74,32.064,33.36,35.556,39.888,45.348,36.276,33.636,34.428,37.356,38.292,59.7,66.048,60.288,89.304,60.576,72.084,69.36,58.74,49.68,38.916,53.376,42.972,54.216,59.232,56.928,49.644,64.44,73.572,79.836,84,78.012,80.592,69.54,85.608,93.96,92.556,91.296,86.244,99.888,85.152,89.724,90.72,83.952,96.888,89.112,93.036,93.816,90.072,92.328,106.68,93.744,104.736,108.168,107.664,93.42,108.66,128.112,130.128,114.132,116.88,119.496,114.48,124.608,128.94,106.32,125.988,119.28,106.116,126.336,130.56,127.032,116.568,138.732,115.944,99.144,109.32,105.444,126.708,106.908,80.124,86.844,81.42
2019.11.26,66.156,54.936,49.824,50.508,49.824,43.656,45.576,47.388,39.636,45.336,50.28,36.9,35.544,37.38,38.1,36.636,46.44,42.612,42.144,48.912,48.288,43.032,53.316,48.528,53.136,70.284,85.944,83.256,77.028,72.444,82.212,88.056,56.664,54.948,58.152,60.624,49.86,63.348,49.8,59.544,55.236,52.428,49.452,48.78,53.94,64.344,61.02,82.284,76.98,78.264,80.892,67.32,82.956,72.012,89.568,73.308,84.78,67.512,86.316,76.68,81.564,73.092,82.584,79.932,81.504,99.66,108.888,101.772,93.324,95.448,106.224,113.916,107.64,125.268,120.756,128.016,134.544,119.712,123,117.528,120.18,132.984,127.584,126.096,133.128,111.924,131.88,112.92,132.54,111.744,113.316,105.072,96.864,98.748,93,86.244
2019.11.27,69.84,67.824,76.128,61.584,70.056,58.632,66.648,59.712,56.976,60.012,53.016,69.852,56.736,60,51.564,52.02,52.788,55.488,62.136,56.016,59.436,60.252,71.796,60.936,61.62,80.64,89.196,94.608,78.552,76.08,84.972,81.732,71.82,70.392,70.668,81.144,64.74,70.152,71.4,66.972,66.288,67.704,61.872,81.792,74.544,78.696,78.66,91.8,83.196,74.34,89.58,76.296,75.84,94.152,104.448,90.72,79.56,95.076,105.444,94.452,79.872,89.304,99.312,90.768,109.464,115.908,134.016,110.58,114.696,122.004,115.524,116.796,120.744,111.636,126,137.712,126.96,122.448,144.384,124.668,139.692,114.444,113.268,146.196,122.88,121.944,126.816,129.324,133.332,118.5,108.144,107.088,92.088,99.876,76.932,78.768
2019.11.28,86.664,75.924,66.672,63.18,57.984,56.964,57.36,58.944,43.764,47.916,47.388,46.656,42.564,50.808,55.848,53.688,59.076,40.056,50.184,47.34,46.596,51.564,53.616,64.176,62.292,78.06,82.224,110.616,72.408,79.788,73.992,86.856,62.892,85.86,67.14,65.496,63,65.34,67.956,72.888,74.94,72.852,76.512,73.368,66.948,81.648,96.996,92.652,86.544,102.588,89.412,96.816,81.42,85.284,75.036,74.208,95.064,63.948,88.668,95.556,85.848,76.488,87.708,93.072,87.612,83.868,103.236,109.068,110.028,123.18,135.588,131.7,135.996,143.832,144.54,133.248,130.284,144.408,163.44,149.292,157.764,136.56,140.724,143.16,151.368,132.84,151.008,137.484,125.76,149.112,136.896,109.716,131.688,107.484,93.084,109.26
2019.11.29,78.864,73.008,78.396,66.636,56.436,66.024,49.752,61.332,54.72,56.904,58.44,62.16,58.896,55.308,65.58,59.988,59.016,64.176,62.328,61.584,66.36,72.42,76.02,75.708,70.704,82.848,92.364,100.728,99.576,90.744,103.908,97.392,97.524,92.1,81.06,81.6,76.464,95.088,64.632,85.02,80.628,83.412,78.6,84.588,84.084,102.936,86.808,93.948,83.064,96.408,96.672,85.992,85.452,90.612,75.18,100.488,95.052,85.212,77.976,75.72,78,79.932,92.58,73.308,79.056,80.82,97.656,90.96,108.744,112.296,96.456,108.54,105.612,121.116,119.16,126.864,123.456,153.528,162.936,176.112,163.824,135.936,125.568,137.004,131.196,135.936,141.684,124.596,108.804,115.764,98.904,115.368,111.852,114.576,100.26,89.916
2019.11.30,74.748,73.848,69.504,63.516,71.904,61.32,54.396,70.26,64.392,64.044,58.368,58.788,51.36,59.136,59.592,51.432,58.956,74.268,63.468,62.796,73.932,56.856,64.716,61.404,63.756,74.556,87.12,87.984,85.764,83.628,76.176,80.868,84.288,85.98,85.008,84.096,74.892,75.78,85.452,88.128,86.04,92.244,83.844,86.136,91.98,115.728,96.516,96.156,94.32,100.116,96.792,122.232,105.132,98.964,93.48,108.54,110.988,90.996,102.024,104.484,95.052,114.012,112.224,121.548,116.124,113.736,130.404,106.584,129.492,134.52,136.452,143.148,146.82,161.544,156.108,153.252,148.5,145.164,144.888,128.508,149.46,167.412,162.684,145.536,158.784,169.38,132.408,152.868,129.492,145.332,124.32,124.848,135.864,112.452,104.184,98.1
2019.12.01,64.116,73.956,80.064,71.004,66.096,61.116,75.156,90.792,79.2,52.56,53.184,73.152,75.72,69.6,50.388,45.612,41.088,45.888,43.872,55.368,53.292,41.724,42.984,44.532,46.812,62.64,69.18,79.116,70.14,88.32,86.904,83.148,69.06,74.964,67.224,74.364,82.488,79.26,96.528,95.196,106.86,90.696,90.408,100.104,105.06,125.928,122.592,100.08,101.208,138.468,138.42,131.388,124.284,129.516,126.36,106.5,111.036,111.744,129.672,116.976,97.836,133.272,138.936,127.464,133.956,151.848,147.516,149.244,171.948,138.792,165.636,136.488,142.62,159.6,177.852,167.28,165.3,165.264,171.168,169.836,169.296,170.928,185.304,178.368,177.216,185.712,192.216,157.02,149.244,154.8,145.068,125.856,133.308,117.84,115.992,95.532
2019.12.02,87.492,95.952,99.828,77.616,86.016,70.476,80.76,78.396,77.076,69.204,72.804,73.44,65.028,69.684,74.076,76.896,60.324,86.496,59.988,62.064,56.256,66.852,69.048,81,95.172,108.504,111.132,109.812,105.612,106.62,85.332,99.528,102.696,78.12,70.776,71.64,67.812,96.084,68.556,84.336,89.7,82.908,81.792,80.076,89.364,80.892,104.472,86.796,90.312,90.744,92.76,88.56,87.264,78.432,79.716,90.984,68.904,87.6,94.464,88.164,97.068,98.964,109.272,103.98,115.26,105.912,106.032,110.748,112.2,132.12,124.14,111.492,107.832,134.724,143.496,155.364,159.972,177.504,157.356,166.164,153.732,144.504,145.98,164.28,166.716,176.88,177.408,139.596,150.144,126.564,132.156,135.24,134.604,116.412,103.836,108.288
2019.12.03,110.388,95.364,87.228,79.848,77.364,69.624,66.456,80.352,69.972,63.84,69.972,64.08,61.596,55.308,63.6,61.764,70.716,82.476,65.772,58.668,62.136,68.076,76.296,69.864,76.536,101.352,106.86,130.116,99,109.524,101.388,99.756,89.052,77.748,80.82,80.1,91.236,107.796,75.84,79.428,77.196,73.584,79.032,82.188,80.808,98.772,82.512,83.28,93.588,94.752,101.46,95.964,92.208,97.716,101.976,89.604,88.428,105.096,78.408,76.584,87.948,94.872,114.684,98.172,91.92,104.28,107.712,105.048,120.42,132.24,131.688,148.992,131.16,148.212,138.66,151.98,176.88,158.616,139.74,167.436,179.904,164.544,176.892,170.676,185.628,177.324,175.248,160.908,175.992,143.82,130.848,134.448,149.808,128.316,129.3,90.756
2019.12.04,89.544,83.712,89.364,75.84,83.004,77.712,77.508,79.368,74.928,66.252,69.192,67.728,69.816,64.296,61.836,70.74,75.18,67.836,75.612,88.668,77.988,82.032,77.364,86.868,73.092,97.584,115.908,108,120.216,117.168,123.432,109.44,99.816,79.872,70.164,77.988,80.604,96.42,74.976,71.196,76.44,80.34,79.608,86.64,83.412,102.972,92.112,104.34,117.852,103.86,97.452,92.172,73.668,64.104,74.76,79.056,87.6,67.428,99.252,102.804,89.784,92.736,75.06,91.068,89.664,102.936,83.928,89.424,114.312,119.928,127.584,113.1,125.016,131.304,127.476,154.08,159.204,153.168,146.664,158.244,150.048,145.116,145.164,141.012,166.248,177.552,160.296,159.048,162.492,152.484,148.728,144.84,141.756,147.456,112.152,115.968
2019.12.05,88.296,91.776,90.408,92.472,73.152,86.736,85.548,83.844,85.5,81.36,83.376,76.116,84.648,70.932,77.148,75.252,75.132,74.688,78.984,79.98,81.072,88.884,80.34,75.708,94.788,108.816,101.04,113.94,112.656,118.452,111.216,113.94,96.084,87.432,86.112,75.684,81.528,78.756,109.272,79.38,85.32,95.748,83.076,72.516,87.276,94.464,106.176,107.304,98.052,106.632,102.384,93.468,97.284,94.356,114.444,84.048,90.228,89.712,83.436,82.716,89.256,96.624,108.708,99.828,78.96,83.748,92.448,121.212,127.104,131.688,140.004,133.236,147.696,136.968,132.492,146.82,152.124,167.772,157.608,165.036,146.64,154.716,147.792,155.172,159.096,168.204,177.3,164.436,142.572,139.56,142.392,145.572,148.284,118.836,121.284,113.736
2019.12.06,108.672,106.296,85.884,87.888,84.12,80.232,79.86,75.552,67.392,75.948,76.212,70.26,73.332,65.112,72.024,72.096,64.692,71.664,67.812,72.144,70.68,80.652,77.448,99.828,90.936,101.436,111.18,103.44,102.036,92.796,101.532,104.868,88.44,94.68,96.36,84.864,94.38,75.684,83.976,71.892,77.448,71.124,73.452,71.832,74.976,108.168,91.26,113.556,92.628,104.52,89.988,94.932,91.8,100.824,84.396,85.908,81.54,100.728,94.416,94.416,95.112,79.104,91.956,95.004,99.156,106.008,103.392,103.272,97.92,129.708,124.188,137.364,125.52,128.436,156.084,143.304,150.984,146.376,175.992,169.824,169.344,177.972,166.224,159.324,165.276,180.864,159.636,169.128,161.844,161.256,134.82,139.056,138.42,133.692,121.188,133.932
2019.12.07,110.316,95.424,88.812,74.232,78.48,71.556,82.344,68.676,74.736,75.684,78.24,72.288,65.784,65.22,55.2,52.032,55.404,57.24,52.92,55.8,48.96,55.032,60.672,54.768,61.668,62.148,85.488,102.024,101.772,94.716,98.424,87.048,91.536,97.164,88.86,73.188,76.656,54.264,77.904,74.76,89.208,81.672,91.368,108.984,112.992,124.032,105.432,109.596,101.856,120.42,103.428,100.308,113.412,92.52,109.5,112.08,118.86,117.552,110.844,110.424,106.452,110.544,113.376,118.824,127.656,119.16,116.016,141.696,141.996,163.572,170.724,135.036,122.568,145.092,147.804,163.152,129.408,146.112,147.216,150.3,148.908,155.592,157.992,142.452,158.46,176.376,156.828,163.824,160.476,161.616,146.22,138.672,133.86,124.524,97.248,105.768
2019.12.08,97.92,102.996,93.084,97.764,82.236,81.048,78.06,83.784,77.208,67.704,60.756,58.452,60.876,59.928,60.468,65.04,54.312,62.484,65.688,56.868,57.612,50.28,64.188,68.34,66.972,102.636,112.068,112.896,102.288,85.752,81.684,91.848,99.096,92.556,83.988,80.568,87.396,97.848,80.592,83.988,100.86,100.032,90.924,103.572,100.188,107.004,135.768,124.836,123.744,113.676,112.716,118.392,121.764,110.736,107.496,125.544,105.648,125.1,104.088,100.188,108.996,99.396,114.132,137.82,123.816,123.876,125.064,134.94,131.064,160.464,163.488,164.22,175.14,144.564,130.116,151.452,167.928,174.996,182.94,191.004,190.788,170.988,179.1,143.832,148.992,154.476,147.228,128.388,151.98,137.028,120.6,115.032,101.34,102.384,100.764,100.74
2019.12.09,105.324,71.7,70.788,84.696,87.912,82.956,84.972,81.204,83.304,81.168,80.496,82.008,73.524,75.432,77.16,64.068,61.056,53.532,52.152,53.58,51.336,67.524,62.604,66.552,69.504,90.816,102.54,120.408,127.164,97.896,112.068,103.884,94.32,75.876,82.896,72.552,61.104,67.212,73.92,80.736,56.04,55.224,72.528,83.628,80.544,95.136,100.704,91.968,87.684,90.288,75.348,77.664,88.248,85.584,84.084,84.3,82.74,86.916,71.808,96.408,80.436,105,84.648,105.912,92.928,102.024,105.084,109.716,105.708,134.484,143.232,119.784,133.968,137.268,126.576,133.02,140.436,154.536,156.528,171.876,144.576,148.668,161.208,150.204,158.58,182.232,156.504,137.34,160.62,142.524,148.656,121.416,112.68,101.244,111.84,104.628
2019.12.10,80.712,86.796,79.884,71.808,62.28,57.648,51.684,51.468,51.756,53.46,58.344,53.64,56.292,50.328,49.86,65.568,53.82,53.208,48.324,57.024,51.144,53.364,63.684,59.448,82.14,93.828,102.432,81.72,100.02,114.66,117.408,100.896,89.4,85.824,85.116,73.596,83.868,73.272,74.076,84.972,78.852,71.94,72.24,68.844,68.652,72.204,73.476,94.524,86.712,93.192,91.284,95.46,93.648,86.448,75.048,72.564,80.712,80.388,80.208,88.968,82.572,76.14,73.764,63.504,73.32,76.812,105.684,100.356,104.496,120.852,102.3,98.268,118.908,124.14,123.6,104.988,112.716,125.616,155.4,135.432,134.508,166.344,138.756,149.256,153.3,145.896,142.836,120.648,109.62,108.828,95.244,90.18,97.2,88.116,76.512,67.26
